"Id","Name","SM_Contract__c","SM_Contract__r.ContractNumber","SM_Contract__r.Status","Payment_Status__c","SM_Type__c","SM_Original_Type__c","SM_Amount__c","SM_Net_Amount__c","SM_Fee_value__c","SM_Penalty_value__c","SM_Payment_Date__c","SM_Payment_execution_date__c","SM_Payments_refunded__c","SM_Failed_payment__c","CreatedDate"
"a24UU000003RolPYAS","PY-01764818","800UU00000KmtWbYAJ","00314279","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2025-12-15","2025-12-15T10:02:00.000Z","","","2025-12-15T10:02:00.000Z"
"a24UU000003dVAJYA2","PY-01778218","800UU00000KmtWbYAJ","00314279","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-01-15","2026-01-15T10:01:50.000Z","","","2026-01-15T10:01:50.000Z"
"a24UU000003qfTbYAI","PY-01793004","800UU00000KmtWbYAJ","00314279","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-02-13","2026-02-13T10:01:34.000Z","","","2026-02-13T10:01:34.000Z"
"a24UU0000043WxBYAU","PY-01804692","800UU00000KmtWbYAJ","00314279","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-03-13","2026-03-13T10:01:11.000Z","","","2026-03-13T10:01:11.000Z"
"a24UU000004HbAXYA0","PY-01818175","800UU00000KmtWbYAJ","00314279","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-04-15","2026-04-15T10:01:22.000Z","","","2026-04-15T10:01:22.000Z"
"a24UU000004V2ZaYAK","PY-01834344","800UU00000KmtWbYAJ","00314279","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-05-15","2026-05-15T10:01:15.000Z","","","2026-05-15T10:01:15.000Z"
"a24UU000004i3UXYAY","PY-01851183","800UU00000KmtWbYAJ","00314279","Activated","ACCEPTED","Fee","","89.0","89.0","","","2026-06-15","2026-06-15T04:09:57.000Z","","","2026-06-15T04:09:57.000Z"
"a24UU000004wdJdYAI","PY-01867506","800UU00000KmtWbYAJ","00314279","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-07-17","2026-07-17T11:02:11.000Z","","","2026-07-17T11:02:11.000Z"
"a24UU000004yfIvYAI","PY-01868881","800UU00000KmtWbYAJ","00314279","Activated","ACCEPTED","Fee","","89.0","89.0","","","2026-07-22","2026-07-22T04:08:33.000Z","","","2026-07-22T04:08:33.000Z"
"a24UU000001MDm1YAG","PY-01663086","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","AC","79.5","88.64","79.5","0.0","2025-01-31","2025-01-31T22:33:31.000Z","","a24UU000001DmPeYAK","2025-01-31T22:33:31.000Z"
"a24UU000001U0mpYAC","PY-01671810","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-02-28","2025-02-28T10:21:40.000Z","","","2025-02-28T10:21:40.000Z"
"a24UU000001VUSfYAO","PY-01672814","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-03-28","2025-03-05T17:24:37.000Z","","","2025-03-05T17:24:37.000Z"
"a24UU000001pBDlYAM","PY-01681824","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-04-30","2025-04-04T19:31:25.000Z","","","2025-04-04T19:31:25.000Z"
"a24UU000002CS4DYAW","PY-01693777","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-05-30","2025-05-13T18:33:45.000Z","","","2025-05-13T18:33:45.000Z"
"a24UU000002PDgzYAG","PY-01704441","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","","79.0","88.09","79.0","0.0","2025-06-19","2025-06-19T10:11:18.000Z","","","2025-06-19T10:11:18.000Z"
"a24UU000002aSSrYAM","PY-01714641","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","Fee","79.0","88.09","79.0","0.0","2025-07-21","2025-07-21T11:41:14.000Z","","a24UU000002SBpEYAW","2025-07-21T11:41:14.000Z"
"a24UU000002j99FYAQ","PY-01721208","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-08-14","2025-08-13T13:28:20.000Z","","a24UU000002dsAlYAI","2025-08-13T13:28:20.000Z"
"a24UU000002wPZkYAM","PY-01733146","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-09-18","2025-09-18T10:07:52.000Z","","a24UU000002pC4QYAU","2025-09-18T10:07:52.000Z"
"a24UU00000337MkYAI","PY-01739316","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-10-06","2025-10-06T10:13:01.000Z","","a24UU0000030ohXYAQ","2025-10-06T10:13:01.000Z"
"a24UU000003Bf6GYAS","PY-01747195","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-10-30","2025-10-30T10:05:11.000Z","","","2025-10-30T10:05:11.000Z"
"a24UU000003aANSYA2","PY-01775382","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2026-01-08","2026-01-08T10:08:17.000Z","","a24UU000003Kf71YAC","2026-01-08T10:08:17.000Z"
"a24UU000003aK4vYAE","PY-01775750","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2026-01-09","2026-01-08T14:35:23.000Z","","a24UU000003WkCUYA0","2026-01-08T14:35:23.000Z"
"a24UU000003wJzpYAE","PY-01797744","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2026-02-26","2026-02-25T22:11:42.000Z","","a24UU000003jz2QYAQ","2026-02-25T22:11:42.000Z"
"a24UU0000042hplYAA","PY-01803544","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2026-03-13","2026-03-11T19:46:39.000Z","","a24UU000003xIf7YAE","2026-03-11T19:46:39.000Z"
"a24UU000004COttYAG","PY-01813470","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2026-04-04","2026-04-02T14:33:19.000Z","","a24UU000004C4wtYAC","2026-04-02T14:33:19.000Z"
"a24UU000004c4oHYAQ","PY-01845154","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Fee","","104.0","104.0","","","2026-06-01","2026-06-01T15:29:28.000Z","","","2026-06-01T15:29:28.000Z"
"a24UU000004iugvYAA","PY-01852926","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Fee","","79.0","79.0","","","2026-06-16","2026-06-16T13:30:02.000Z","","","2026-06-16T13:30:02.000Z"
"a24UU000004iuiXYAQ","PY-01852927","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-06-16","2026-06-16T13:30:22.000Z","","","2026-06-16T13:30:22.000Z"
"a24UU000004vbF3YAI","PY-01866808","800UU00000KtfS3YAJ","00314285","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-07-15","2026-07-15T11:01:40.000Z","","","2026-07-15T11:01:40.000Z"
"a24UU000001LhfnYAC","PY-01661935","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-01-30","2025-01-30T10:19:01.000Z","","","2025-01-30T10:19:01.000Z"
"a24UU000001U06uYAC","PY-01671511","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-02-28","2025-02-28T10:14:49.000Z","","","2025-02-28T10:14:49.000Z"
"a24UU000001imoRYAQ","PY-01679342","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-03-28","2025-03-28T10:13:29.000Z","","","2025-03-28T10:13:29.000Z"
"a24UU0000027mrZYAQ","PY-01689687","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-04-30","2025-04-30T10:11:52.000Z","","","2025-04-30T10:11:52.000Z"
"a24UU000002HX6iYAG","PY-01698833","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-05-30","2025-05-30T10:10:41.000Z","","","2025-05-30T10:10:41.000Z"
"a24UU000002SBsGYAW","PY-01707291","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-06-27","2025-06-27T21:15:28.000Z","","","2025-06-27T21:15:28.000Z"
"a24UU000002uMfpYAE","PY-01731766","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Late payment fee","Fee","114.0","127.11","89.0","25.0","2025-09-15","2025-09-12T15:10:21.000Z","","a24UU000002drjPYAQ","2025-09-12T15:10:21.000Z"
"a24UU000002wr1EYAQ","PY-01733766","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Late payment fee","Fee","114.0","127.11","89.0","25.0","2025-09-19","2025-09-19T10:09:54.000Z","","a24UU000002pBrdYAE","2025-09-19T10:09:54.000Z"
"a24UU0000030nf6YAA","PY-01736949","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-09-30","2025-09-30T10:04:42.000Z","","","2025-09-30T10:04:42.000Z"
"a24UU000003Bf1QYAS","PY-01747171","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-10-30","2025-10-30T10:04:31.000Z","","","2025-10-30T10:04:31.000Z"
"a24UU000003KeZBYA0","PY-01757038","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2025-11-26","2025-11-26T10:04:10.000Z","","","2025-11-26T10:04:10.000Z"
"a24UU000003Vem1YAC","PY-01769922","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2025-12-26","2025-12-26T10:02:27.000Z","","","2025-12-26T10:02:27.000Z"
"a24UU000003hpGvYAI","PY-01783789","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-01-26","2026-01-26T10:01:58.000Z","","","2026-01-26T10:01:58.000Z"
"a24UU000003xyT4YAI","PY-01800667","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Late payment fee","Fee","114.0","114.0","89.0","25.0","2026-03-02","2026-03-02T10:15:11.000Z","","a24UU000003wzRHYAY","2026-03-02T10:15:11.000Z"
"a24UU000004CJkaYAG","PY-01813332","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Late payment fee","Fee","114.0","114.0","89.0","25.0","2026-04-02","2026-04-02T10:13:50.000Z","","a24UU000004AjeWYAS","2026-04-02T10:13:50.000Z"
"a24UU000004NzJvYAK","PY-01825119","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-04-30","2026-04-30T10:02:44.000Z","","","2026-04-30T10:02:44.000Z"
"a24UU000004aaVhYAI","PY-01842381","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","","89.0","89.0","","","2026-05-29","2026-05-29T04:14:41.000Z","","","2026-05-29T04:14:41.000Z"
"a24UU000004oG7JYAU","PY-01858533","800UU00000L036fYAB","00314310","Activated","ACCEPTED","Fee","","89.0","89.0","","","2026-06-29","2026-06-29T04:08:30.000Z","","","2026-06-29T04:08:30.000Z"
"a24UU000001LhZNYA0","PY-01661946","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-01-30","2025-01-30T10:19:30.000Z","","","2025-01-30T10:19:30.000Z"
"a24UU000001TyrYYAS","PY-01671523","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-02-28","2025-02-28T10:15:04.000Z","","","2025-02-28T10:15:04.000Z"
"a24UU000001impyYAA","PY-01679347","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-03-28","2025-03-28T10:13:41.000Z","","","2025-03-28T10:13:41.000Z"
"a24UU0000027mrbYAA","PY-01689689","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-04-30","2025-04-30T10:11:52.000Z","","","2025-04-30T10:11:52.000Z"
"a24UU000002HX08YAG","PY-01698835","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-05-30","2025-05-30T10:10:51.000Z","","","2025-05-30T10:10:51.000Z"
"a24UU000002UD8QYAW","PY-01708192","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Late payment fee","Fee","114.0","127.11","89.0","25.0","2025-07-03","2025-07-03T10:07:06.000Z","","a24UU000002SBsIYAW","2025-07-03T10:07:06.000Z"
"a24UU000002drjRYAQ","PY-01717356","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-07-30","2025-07-30T10:06:07.000Z","","","2025-07-30T10:06:07.000Z"
"a24UU000002pBrfYAE","PY-01726383","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-08-29","2025-08-29T10:06:03.000Z","","","2025-08-29T10:06:03.000Z"
"a24UU0000030nf7YAA","PY-01736950","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-09-30","2025-09-30T10:04:42.000Z","","","2025-09-30T10:04:42.000Z"
"a24UU000003Bf2vYAC","PY-01747172","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-10-30","2025-10-30T10:04:45.000Z","","","2025-10-30T10:04:45.000Z"
"a24UU000003KeZCYA0","PY-01757039","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2025-11-26","2025-11-26T10:04:10.000Z","","","2025-11-26T10:04:10.000Z"
"a24UU000003Vem2YAC","PY-01769923","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2025-12-26","2025-12-26T10:02:27.000Z","","","2025-12-26T10:02:27.000Z"
"a24UU000003hpGwYAI","PY-01783790","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-01-26","2026-01-26T10:01:58.000Z","","","2026-01-26T10:01:58.000Z"
"a24UU000003wzRIYAY","PY-01798840","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-02-27","2026-02-27T10:02:25.000Z","","","2026-02-27T10:02:25.000Z"
"a24UU000004AjeXYAS","PY-01811327","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-03-30","2026-03-30T10:02:38.000Z","","","2026-03-30T10:02:38.000Z"
"a24UU000004NzJwYAK","PY-01825120","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-04-30","2026-04-30T10:02:44.000Z","","","2026-04-30T10:02:44.000Z"
"a24UU000004aaM2YAI","PY-01842384","800UU00000L4saQYAR","00314316","Activated","ACCEPTED","Fee","","89.0","89.0","","","2026-05-29","2026-05-29T04:14:43.000Z","","","2026-05-29T04:14:43.000Z"
"a24UU000001M4pIYAS","PY-01663029","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Late payment fee","Fee","114.0","127.11","89.0","25.0","2025-01-31","2025-01-31T10:20:58.000Z","","a24UU000001LhZSYA0","2025-01-31T10:20:58.000Z"
"a24UU000001W6bBYAS","PY-01673824","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-03-28","2025-03-07T14:19:56.000Z","","","2025-03-07T14:19:56.000Z"
"a24UU000001inhJYAQ","PY-01679704","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Late payment fee","","89.0","99.24","89.0","0.0","2025-03-28","2025-03-28T10:21:15.000Z","","","2025-03-28T10:21:15.000Z"
"a24UU0000027mrcYAA","PY-01689690","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-04-30","2025-04-30T10:11:52.000Z","","","2025-04-30T10:11:52.000Z"
"a24UU000002HX09YAG","PY-01698836","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-05-30","2025-05-30T10:10:51.000Z","","","2025-05-30T10:10:51.000Z"
"a24UU000002SBsJYAW","PY-01707294","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-06-27","2025-06-27T21:15:28.000Z","","","2025-06-27T21:15:28.000Z"
"a24UU000002drjSYAQ","PY-01717357","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-07-30","2025-07-30T10:06:07.000Z","","","2025-07-30T10:06:07.000Z"
"a24UU000002pBrgYAE","PY-01726384","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-08-29","2025-08-29T10:06:03.000Z","","","2025-08-29T10:06:03.000Z"
"a24UU0000030nf8YAA","PY-01736951","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-09-30","2025-09-30T10:04:42.000Z","","","2025-09-30T10:04:42.000Z"
"a24UU000003Bf2wYAC","PY-01747173","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-10-30","2025-10-30T10:04:45.000Z","","","2025-10-30T10:04:45.000Z"
"a24UU000003QP9FYAW","PY-01763567","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Late payment fee","Fee","114.0","114.0","89.0","25.0","2025-12-11","2025-12-11T10:13:52.000Z","","a24UU000003Kf3hYAC","2025-12-11T10:13:52.000Z"
"a24UU000003WkHJYA0","PY-01772029","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2025-12-30","2025-12-30T10:02:07.000Z","","","2025-12-30T10:02:07.000Z"
"a24UU000003jz0tYAA","PY-01786270","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-01-30","2026-01-30T10:03:18.000Z","","","2026-01-30T10:03:18.000Z"
"a24UU000003wzRJYAY","PY-01798841","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2026-02-27","2026-02-27T10:02:25.000Z","","","2026-02-27T10:02:25.000Z"
"a24UU000004PeuXYAS","PY-01828685","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Late payment fee","Fee","114.0","114.0","89.0","25.0","2026-05-04","2026-05-04T10:18:27.000Z","","a24UU000004NzJxYAK","2026-05-04T10:18:27.000Z"
"a24UU000004Pg51YAC","PY-01828315","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Late payment fee","Fee","114.0","114.0","89.0","25.0","2026-05-04","2026-05-04T10:11:13.000Z","","a24UU000004AjeYYAS","2026-05-04T10:11:13.000Z"
"a24UU000004aadlYAA","PY-01842388","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Fee","","89.0","89.0","","","2026-05-29","2026-05-29T04:14:44.000Z","","","2026-05-29T04:14:44.000Z"
"a24UU000004oyDCYAY","PY-01859986","800UU00000L9WPgYAN","00314322","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-06-30","2026-06-30T11:01:53.000Z","","","2026-06-30T11:01:53.000Z"
"a24UU000001LhZUYA0","PY-01661953","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-01-30","2025-01-30T10:19:30.000Z","","","2025-01-30T10:19:30.000Z"
"a24UU000001TyraYAC","PY-01671525","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-02-28","2025-02-28T10:15:04.000Z","","","2025-02-28T10:15:04.000Z"
"a24UU000001imq1YAA","PY-01679350","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-03-28","2025-03-28T10:13:41.000Z","","","2025-03-28T10:13:41.000Z"
"a24UU0000027mreYAA","PY-01689692","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-04-30","2025-04-30T10:11:52.000Z","","","2025-04-30T10:11:52.000Z"
"a24UU000002LJudYAG","PY-01701768","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Late payment fee","Fee","114.0","127.11","89.0","25.0","2025-06-09","2025-06-09T10:13:12.000Z","","a24UU000002HX0BYAW","2025-06-09T10:13:12.000Z"
"a24UU000002SBsKYAW","PY-01707295","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-06-27","2025-06-27T21:15:28.000Z","","","2025-06-27T21:15:28.000Z"
"a24UU000002drjTYAQ","PY-01717358","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-07-30","2025-07-30T10:06:07.000Z","","","2025-07-30T10:06:07.000Z"
"a24UU000002uJGeYAM","PY-01731660","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Late payment fee","Fee","114.0","127.11","89.0","25.0","2025-09-12","2025-09-12T10:09:58.000Z","","a24UU000002pBrhYAE","2025-09-12T10:09:58.000Z"
"a24UU00000352KUYAY","PY-01740883","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Late payment fee","Fee","114.0","127.11","89.0","25.0","2025-10-10","2025-10-10T10:13:08.000Z","","a24UU0000030nf9YAA","2025-10-10T10:13:08.000Z"
"a24UU000003Bf2xYAC","PY-01747174","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Fee","Subscription","89.0","99.24","89.0","0.0","2025-10-30","2025-10-30T10:04:45.000Z","","","2025-10-30T10:04:45.000Z"
"a24UU000003Kf3iYAC","PY-01757041","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Fee","Subscription","89.0","89.0","89.0","0.0","2025-11-26","2025-11-26T10:04:22.000Z","","","2025-11-26T10:04:22.000Z"
"a24UU000003XQ2BYAW","PY-01773002","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Late payment fee","Fee","114.0","114.0","89.0","25.0","2026-01-01","2026-01-01T10:13:59.000Z","","a24UU000003VehCYAS","2026-01-01T10:13:59.000Z"
"a24UU000003rdnzYAA","PY-01794442","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Late payment fee","Fee","114.0","114.0","89.0","25.0","2026-02-16","2026-02-16T10:09:40.000Z","","a24UU000003jz0uYAA","2026-02-16T10:09:40.000Z"
"a24UU000004GXqaYAG","PY-01817667","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Late payment fee","Fee","114.0","114.0","89.0","25.0","2026-04-13","2026-04-13T10:13:08.000Z","","a24UU000004AjeZYAS","2026-04-13T10:13:08.000Z"
"a24UU000004e7i3YAA","PY-01847482","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Fee","","114.0","114.0","","","2026-06-05","2026-06-05T14:08:07.000Z","","","2026-06-05T14:08:07.000Z"
"a24UU000004eAZRYA2","PY-01847529","800UU00000LBpWCYA1","00314326","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-06-05","2026-06-05T15:09:40.000Z","","","2026-06-05T15:09:40.000Z"
